trip_id,vehicle_id,start_time,end_time,start_hour,day_of_week,is_weekend,speed_mean,speed_std,idle_time_s,idle_ratio,total_km,stop_count,is_anomaly
V1_T0118,1,2024-08-08 07:53:42,2024-08-08 20:10:11,7,3,0,40.96,36.1246,17299.0,0.3915,511.851,41,1
V1_T0119,1,2024-08-09 07:50:49,2024-08-10 06:04:02,7,4,0,23.36,25.7385,42797.0,0.535,468.914,94,1
V1_T0120,1,2024-08-10 06:32:07,2024-08-10 07:06:57,6,5,1,60.27,29.1168,1869.0,0.8943,36.336,1,0
V1_T0121,1,2024-08-10 07:16:46,2024-08-10 07:47:27,7,5,1,14.3,22.6773,1430.0,0.7768,7.071,6,0
V1_T0122,1,2024-08-10 07:48:10,2024-08-10 07:48:11,7,5,1,0.0,0.0,43.0,43.0,0.0,0,0
V1_T0123,1,2024-08-10 19:26:50,2024-08-11 06:19:03,19,5,1,31.22,24.8825,14623.0,0.3737,334.312,50,1
V1_T0124,1,2024-08-11 08:41:01,2024-08-11 15:25:25,8,6,1,27.8,23.3935,9078.0,0.3741,186.789,37,1
V1_T0125,1,2024-08-11 15:39:17,2024-08-11 17:32:53,15,6,1,32.23,24.5314,2458.0,0.3606,65.75,16,0
V1_T0126,1,2024-08-11 17:43:35,2024-08-11 18:21:20,17,6,1,11.57,21.1399,2056.0,0.9077,6.993,2,0
V1_T0127,1,2024-08-12 08:04:28,2024-08-12 08:38:58,8,0,0,0.67,1.7774,3286.0,1.5874,0.156,4,1
V1_T0128,1,2024-08-12 08:44:36,2024-08-12 18:15:49,8,0,0,25.8,24.0304,12655.0,0.3692,236.625,58,1
V1_T0129,1,2024-08-12 20:01:59,2024-08-13 06:16:58,20,0,0,35.49,24.9203,10785.0,0.2923,380.297,50,1
V1_T0130,1,2024-08-13 08:20:08,2024-08-13 19:13:05,8,1,0,11.06,15.4006,24689.0,0.6302,85.601,81,1
V1_T0131,1,2024-08-13 20:37:17,2024-08-14 05:21:11,20,1,0,33.36,26.1763,10867.0,0.3457,293.492,29,1
V1_T0132,1,2024-08-14 08:01:07,2024-08-14 18:54:52,8,2,0,26.62,24.1569,15467.0,0.3943,283.766,59,1
V1_T0133,1,2024-08-15 08:01:05,2024-08-15 18:34:56,8,3,0,26.34,24.6373,16737.0,0.4401,273.93,61,1
V1_T0134,1,2024-08-15 18:47:32,2024-08-15 19:24:28,18,3,0,25.55,19.359,1221.0,0.551,16.312,3,1
V1_T0135,1,2024-08-15 19:32:01,2024-08-15 19:42:17,19,3,0,24.58,26.2075,636.0,1.0325,5.375,2,0
V1_T0136,1,2024-08-15 20:03:03,2024-08-16 00:06:28,20,3,0,39.5,30.7389,5358.0,0.3669,164.485,15,1
V1_T0137,1,2024-08-16 13:22:34,2024-08-16 13:41:33,13,4,0,39.15,26.8339,2705.0,2.3749,14.141,1,0
V1_T0138,1,2024-08-16 14:07:44,2024-08-16 18:06:36,14,4,0,28.88,19.2638,4350.0,0.3035,117.344,24,1
V1_T0139,1,2024-08-16 18:20:43,2024-08-16 20:14:48,18,4,0,36.44,27.4857,2569.0,0.3753,73.156,11,1
V1_T0140,1,2024-08-17 08:56:45,2024-08-17 13:53:34,8,5,1,29.17,23.3643,6900.0,0.3874,141.515,22,1
V1_T0141,1,2024-08-17 14:08:55,2024-08-17 18:14:01,14,5,1,28.3,20.8819,4199.0,0.2855,117.375,31,1
V1_T0142,1,2024-08-17 18:23:09,2024-08-17 18:59:08,18,5,1,31.17,21.906,850.0,0.3937,19.985,4,1
V1_T0143,1,2024-08-17 19:08:43,2024-08-17 20:19:30,19,5,1,43.65,28.9207,1367.0,0.3219,56.781,3,0
V1_T0144,1,2024-08-17 20:21:47,2024-08-17 20:21:54,20,5,1,0.0,0.0,137.0,19.5714,0.0,0,0
V1_T0145,1,2024-08-19 19:45:10,2024-08-19 20:54:11,19,0,0,45.11,27.4959,1746.0,0.4216,55.937,2,0
V1_T0146,1,2024-08-20 08:27:51,2024-08-20 17:15:23,8,1,0,27.57,24.0829,11460.0,0.3621,235.828,51,1
V1_T0147,1,2024-08-21 08:20:54,2024-08-21 19:16:14,8,2,0,27.02,25.7693,15858.0,0.4033,286.5,55,1
V1_T0148,1,2024-08-21 19:38:41,2024-08-21 20:47:42,19,2,0,44.84,28.046,2093.0,0.5054,55.922,4,0
V1_T0149,1,2024-08-22 08:25:32,2024-08-22 22:52:37,8,3,0,34.51,27.994,16163.0,0.3107,509.36,64,1
V1_T0150,1,2024-08-23 07:57:28,2024-08-23 13:02:18,7,4,0,28.33,24.6055,9292.0,0.508,141.789,35,1
V1_T0151,1,2024-08-24 08:14:07,2024-08-24 16:37:18,8,5,1,20.22,22.7931,16741.0,0.5545,151.492,57,1
V1_T0152,1,2024-08-24 16:46:02,2024-08-24 19:16:01,16,5,1,11.8,15.1947,6153.0,0.6837,19.07,16,1
V1_T0153,1,2024-08-26 07:55:27,2024-08-26 15:52:48,7,0,0,25.78,24.4581,14178.0,0.495,198.711,51,1
V1_T0154,1,2024-08-26 15:53:21,2024-08-26 16:35:17,15,0,0,9.51,10.9187,1532.0,0.6089,5.75,2,1
V1_T0155,1,2024-08-26 16:35:21,2024-08-26 17:30:17,16,0,0,10.17,10.2342,1451.0,0.4402,8.828,8,1
V1_T0156,1,2024-08-26 17:30:22,2024-08-26 17:30:25,17,0,0,0.0,0.0,5.0,1.6667,0.0,0,0
V1_T0157,1,2024-08-26 17:31:18,2024-08-26 17:32:36,17,0,0,0.0,0.0,115.0,1.4744,0.0,0,0
V1_T0158,1,2024-08-26 17:48:49,2024-08-26 17:53:04,17,0,0,0.26,0.6992,1158.0,4.5412,0.0,1,0
V1_T0159,1,2024-08-26 18:07:30,2024-08-26 19:05:08,18,0,0,24.15,22.9866,2189.0,0.633,22.961,9,0
V1_T0160,1,2024-08-26 20:57:18,2024-08-27 06:21:20,20,0,0,30.75,24.6492,13020.0,0.3847,294.891,30,1
V1_T0161,1,2024-08-27 08:10:01,2024-08-27 19:19:18,8,1,0,11.2,15.4758,27707.0,0.69,86.531,88,1
V1_T0162,1,2024-08-27 19:20:05,2024-08-27 20:08:15,19,1,0,5.48,10.7753,2385.0,0.8253,2.695,3,1
V1_T0163,1,2024-08-27 20:09:07,2024-08-27 20:09:09,20,1,0,0.0,0.0,52.0,26.0,0.0,0,0
V1_T0164,1,2024-08-27 20:17:52,2024-08-27 20:26:17,20,1,0,0.84,1.9161,893.0,1.7683,0.055,1,0
V1_T0165,1,2024-08-27 20:26:25,2024-08-27 20:26:27,20,1,0,0.0,0.0,8.0,4.0,0.0,0,0
V1_T0166,1,2024-08-28 08:30:17,2024-08-28 19:26:42,8,2,0,9.48,13.6951,28144.0,0.7146,73.101,78,1
V1_T0167,1,2024-08-29 08:31:36,2024-08-29 18:48:21,8,3,0,26.09,22.1887,14880.0,0.4021,264.985,42,1
V1_T0168,1,2024-08-29 18:56:42,2024-08-29 20:23:28,18,3,0,39.09,30.2204,2084.0,0.4003,57.672,6,0
V1_T0169,1,2024-08-30 08:26:02,2024-08-30 13:24:32,8,4,0,28.07,24.1113,8377.0,0.4677,142.547,19,1
V1_T0170,1,2024-08-30 14:00:42,2024-08-30 17:46:56,14,4,0,23.67,19.7394,6597.0,0.486,86.484,17,1
V1_T0171,1,2024-08-30 18:01:05,2024-08-30 18:56:23,18,4,0,45.22,31.7727,1637.0,0.4934,43.391,2,0
V1_T0172,1,2024-08-31 08:03:36,2024-08-31 08:59:56,8,5,1,12.95,21.3339,5254.0,1.5544,10.726,4,0
V2_T0001,2,2024-05-09 11:42:54,2024-05-09 11:57:55,11,3,0,0.87,2.4576,674151.0,748.2253,0.258,2,1
V2_T0002,2,2024-05-09 11:58:01,2024-05-09 11:58:05,11,3,0,0.0,0.0,6.0,1.5,0.0,0,0
V2_T0003,2,2024-05-14 15:01:35,2024-05-14 15:05:24,15,1,0,0.0,0.0,3349.0,14.6245,0.0,0,0
V2_T0004,2,2024-05-14 15:05:36,2024-05-14 15:07:33,15,1,0,0.0,0.0,78.0,0.6667,0.0,0,0
V2_T0005,2,2024-05-14 15:07:38,2024-05-14 15:08:10,15,1,0,0.0,0.0,11.0,0.3438,0.0,0,0
V2_T0006,2,2024-05-14 17:00:46,2024-05-14 17:03:26,17,1,0,0.0,0.0,3241.0,20.2562,0.0,0,0
V2_T0007,2,2024-05-14 17:03:36,2024-05-14 17:40:08,17,1,0,0.19,0.7184,1986.0,0.906,0.102,3,1
V2_T0008,2,2024-05-14 17:40:17,2024-05-14 17:40:22,17,1,0,0.0,0.0,9.0,1.8,0.0,0,0
V2_T0009,2,2024-05-15 09:06:45,2024-05-15 09:55:25,9,2,0,0.0,0.0,3532.0,1.2096,0.0,0,1
V2_T0010,2,2024-05-15 13:08:29,2024-05-15 13:15:40,13,2,0,0.0,0.0,1068.0,2.478,0.0,0,0
V2_T0011,2,2024-05-15 14:59:23,2024-05-15 15:11:52,14,2,0,0.0,0.0,3295.0,4.3992,0.0,0,0
V2_T0012,2,2024-05-15 15:12:37,2024-05-15 15:23:07,15,2,0,0.0,0.0,657.0,1.0429,0.0,0,0
V2_T0013,2,2024-05-15 16:29:54,2024-05-15 17:10:28,16,2,0,0.0,0.0,2745.0,1.1278,0.0,0,0
V2_T0014,2,2024-05-15 17:10:46,2024-05-15 17:10:47,17,2,0,0.0,0.0,18.0,18.0,0.0,0,0
V2_T0015,2,2024-05-15 17:10:53,2024-05-15 17:13:17,17,2,0,0.0,0.0,122.0,0.8472,0.0,0,0
V2_T0016,2,2024-05-15 17:13:54,2024-05-15 17:13:59,17,2,0,0.0,0.0,37.0,7.4,0.0,0,0
V2_T0017,2,2024-05-16 18:23:19,2024-05-16 18:26:39,18,3,0,3.17,5.4162,3317.0,16.585,0.0,1,0
V2_T0018,2,2024-05-17 16:20:35,2024-05-17 16:32:21,16,4,0,7.06,8.4804,980.0,1.3881,0.781,4,0
V2_T0019,2,2024-05-17 16:36:31,2024-05-17 16:41:08,16,4,0,0.0,0.0,496.0,1.7906,0.0,0,0
V2_T0020,2,2024-05-23 12:33:58,2024-05-23 12:36:43,12,3,0,0.0,0.0,1063.0,6.4424,0.0,0,0
V2_T0021,2,2024-05-23 12:37:44,2024-05-23 12:45:20,12,3,0,0.0,0.0,490.0,1.0746,0.0,0,0
V2_T0022,2,2024-05-23 14:17:07,2024-05-23 14:21:58,14,3,0,0.0,0.0,2116.0,7.2715,0.0,0,0
V2_T0023,2,2024-05-23 14:43:26,2024-05-23 15:02:41,14,3,0,0.0,0.0,2392.0,2.071,0.0,0,0
V2_T0024,2,2024-05-23 16:20:03,2024-05-23 16:24:42,16,3,0,0.0,0.0,1275.0,4.5699,0.071,0,0
V2_T0025,2,2024-05-24 10:50:37,2024-05-24 10:54:54,10,4,0,0.0,0.0,3755.0,14.6109,0.0,0,0
V2_T0026,2,2024-05-27 11:14:26,2024-05-27 11:15:34,11,0,0,0.0,0.0,525.0,7.7206,0.0,0,0
V2_T0027,2,2024-05-27 12:11:31,2024-05-27 12:13:47,12,0,0,0.0,0.0,549.0,4.0368,0.0,0,0
V2_T0028,2,2024-05-27 18:00:45,2024-05-27 18:00:51,18,0,0,0.0,0.0,2512.0,418.6667,0.0,0,0
V2_T0029,2,2024-05-29 16:27:40,2024-05-29 16:27:46,16,2,0,0.0,0.0,814.0,135.6667,0.0,0,0
V2_T0030,2,2024-05-29 16:41:15,2024-05-29 16:47:17,16,2,0,0.26,0.6992,1054.0,2.9116,0.0,1,0
V2_T0031,2,2024-05-29 16:47:20,2024-05-29 16:47:58,16,2,0,0.0,0.0,6.0,0.1579,0.0,0,0
V2_T0032,2,2024-05-29 16:52:15,2024-05-29 17:27:43,16,2,0,0.0,0.0,2342.0,1.1006,0.0,0,0
V2_T0033,2,2024-05-29 17:30:50,2024-05-29 17:56:39,17,2,0,0.0,0.0,1721.0,1.111,0.0,0,0
V2_T0034,2,2024-05-30 15:29:27,2024-05-30 15:33:22,15,3,0,0.0,0.0,303.0,1.2894,0.0,0,0
V2_T0035,2,2024-05-30 15:40:16,2024-05-30 15:41:33,15,3,0,0.0,0.0,475.0,6.1688,0.0,0,0
V2_T0036,2,2024-05-30 15:41:40,2024-05-30 15:48:17,15,3,0,0.0,0.0,352.0,0.8866,0.0,0,0
V2_T0037,2,2024-05-30 16:02:19,2024-05-30 16:04:26,16,3,0,0.0,0.0,965.0,7.5984,0.0,0,0
V2_T0038,2,2024-05-30 16:20:44,2024-05-30 16:21:01,16,3,0,0.0,0.0,978.0,57.5294,0.0,0,0
V2_T0039,2,2024-05-30 16:21:04,2024-05-30 16:21:14,16,3,0,0.0,0.0,3.0,0.3,0.0,0,0
V2_T0040,2,2024-08-02 14:50:32,2024-08-02 15:02:41,14,4,0,0.4,1.4833,3816.0,5.2346,0.152,1,0
V2_T0041,2,2024-08-02 15:50:11,2024-08-02 16:38:57,15,4,0,27.05,28.5613,1533.0,0.5239,20.821,3,0
V2_T0042,2,2024-08-14 15:29:13,2024-08-14 16:01:25,15,2,0,3.7,6.2561,1643.0,0.8504,0.68,2,1
V2_T0043,2,2024-08-20 16:31:05,2024-08-20 17:48:56,16,1,0,0.0,0.0,5550.0,1.1882,0.0,0,1
V2_T0044,2,2024-08-20 18:07:24,2024-08-20 18:27:24,18,1,0,0.0,0.0,2270.0,1.8917,0.0,0,0
V2_T0045,2,2024-08-20 19:14:09,2024-08-20 19:14:12,19,1,0,0.0,0.0,161.0,53.6667,0.0,0,0
V2_T0046,2,2024-08-20 19:14:17,2024-08-20 19:14:23,19,1,0,0.0,0.0,5.0,0.8333,0.0,0,0
V2_T0047,2,2024-08-20 19:17:37,2024-08-20 19:17:42,19,1,0,0.0,0.0,194.0,38.8,0.0,0,0
V2_T0048,2,2024-08-21 10:38:12,2024-08-21 11:52:07,10,2,0,0.12,0.5553,4427.0,0.9982,0.0,3,1
V2_T0049,2,2024-08-21 11:58:14,2024-08-21 12:12:36,11,2,0,2.43,4.7388,1067.0,1.2378,0.25,2,1
V2_T0050,2,2024-08-21 14:36:30,2024-08-21 16:44:05,14,2,0,0.63,2.4281,8494.0,1.1096,0.597,7,1
V2_T0051,2,2024-08-29 10:23:09,2024-08-29 10:46:11,10,3,0,6.03,8.9327,1123.0,0.8126,1.371,2,0
V2_T0052,2,2024-08-30 10:31:21,2024-08-30 11:38:58,10,4,0,1.46,4.2566,4771.0,1.176,0.699,2,1
V2_T0053,2,2024-08-30 11:39:00,2024-08-30 11:39:02,11,4,0,0.0,0.0,2.0,1.0,0.0,0,0
V2_T0054,2,2024-08-30 14:05:34,2024-08-30 19:20:45,14,4,0,16.16,27.5108,14249.0,0.7535,75.622,25,1
V3_T0001,3,2024-08-08 10:14:49,2024-08-08 10:18:56,10,3,0,0.0,0.0,233.0,0.9433,0.0,0,0
V3_T0002,3,2024-08-08 16:38:28,2024-08-08 16:42:36,16,3,0,0.0,0.0,2286.0,9.2177,0.063,0,0
V3_T0003,3,2024-08-08 21:03:22,2024-08-08 21:03:45,21,3,0,0.0,0.0,984.0,42.7826,0.0,0,0
V3_T0004,3,2024-08-09 09:45:31,2024-08-09 09:46:12,9,4,0,0.0,0.0,790.0,19.2683,0.0,0,0
V3_T0005,3,2024-08-09 10:01:13,2024-08-09 10:02:02,10,4,0,0.0,0.0,902.0,18.4082,0.0,0,0
V3_T0006,3,2024-08-09 10:20:39,2024-08-09 11:04:31,10,4,0,0.0,0.0,3691.0,1.4024,0.0,0,1
V3_T0007,3,2024-08-09 11:44:57,2024-08-09 11:49:35,11,4,0,0.26,0.6992,2610.0,9.3885,0.0,1,0
V3_T0008,3,2024-08-09 11:50:09,2024-08-09 11:51:34,11,4,0,0.0,0.0,95.0,1.1176,0.0,0,0
V3_T0009,3,2024-08-09 14:52:35,2024-08-09 14:54:26,14,4,0,0.0,0.0,3615.0,32.5676,0.0,0,0
V3_T0010,3,2024-08-10 14:47:23,2024-08-10 14:47:35,14,5,1,0.0,0.0,445.0,37.0833,0.0,0,0
V3_T0011,3,2024-08-12 15:59:33,2024-08-12 16:30:10,15,0,0,0.34,1.9323,3507.0,1.9091,0.016,1,1
V3_T0012,3,2024-08-14 11:17:51,2024-08-14 11:20:22,11,2,0,0.0,0.0,1024.0,6.7815,0.0,0,0
V3_T0013,3,2024-08-14 11:22:10,2024-08-14 11:29:07,11,2,0,0.0,0.0,476.0,1.1415,0.0,0,0
V3_T0014,3,2024-08-14 11:44:52,2024-08-14 11:46:16,11,2,0,0.0,0.0,1006.0,11.9762,0.0,0,0
V3_T0015,3,2024-08-14 15:41:03,2024-08-14 15:44:01,15,2,0,0.0,0.0,3235.0,18.1742,0.0,0,0
V3_T0016,3,2024-08-14 15:51:29,2024-08-14 15:52:10,15,2,0,0.0,0.0,448.0,10.9268,0.0,0,0
V3_T0017,3,2024-08-14 15:54:48,2024-08-14 16:16:17,15,2,0,4.45,8.0962,1243.0,0.9643,0.704,4,0
V3_T0018,3,2024-08-19 11:21:25,2024-08-19 11:57:22,11,0,0,0.0,0.0,2666.0,1.236,0.0,0,1
V3_T0019,3,2024-08-26 11:32:10,2024-08-26 12:24:23,11,0,0,0.0,0.0,3209.0,1.0243,0.0,0,1
V3_T0020,3,2024-08-26 12:25:23,2024-08-26 12:25:25,12,0,0,0.0,0.0,61.0,30.5,0.0,0,0
V3_T0021,3,2024-08-26 12:55:55,2024-08-26 13:13:31,12,0,0,1.02,3.1461,2229.0,2.1108,0.093,1,1
V3_T0022,3,2024-08-26 13:29:28,2024-08-26 14:48:16,13,0,0,28.08,30.9065,2986.0,0.6316,37.36,7,1
V3_T0023,3,2024-08-26 14:48:21,2024-08-26 14:49:25,14,0,0,0.0,0.0,55.0,0.8594,0.0,0,0
V3_T0024,3,2024-08-28 10:18:20,2024-08-28 10:23:46,10,2,0,0.0,0.0,2047.0,6.2791,0.047,0,0
V3_T0025,3,2024-08-28 10:58:00,2024-08-28 11:02:33,10,2,0,0.0,0.0,2300.0,8.4249,0.0,0,1
V3_T0026,3,2024-08-28 11:02:37,2024-08-28 11:09:29,11,2,0,0.41,1.2333,340.0,0.8252,0.047,1,0
V3_T0027,3,2024-08-28 11:22:13,2024-08-28 11:52:28,11,2,0,0.17,0.9811,2479.0,1.3658,0.047,1,0
V3_T0028,3,2024-08-28 11:57:42,2024-08-28 11:58:39,11,2,0,0.0,0.0,314.0,5.5088,0.0,0,0
V3_T0029,3,2024-08-28 16:36:30,2024-08-28 17:19:12,16,2,0,0.0,0.0,4575.0,1.7857,0.0,0,1
V3_T0030,3,2024-08-30 09:37:08,2024-08-30 09:41:01,9,4,0,0.0,0.0,3351.0,14.382,0.0,0,0
V3_T0031,3,2024-08-30 09:42:04,2024-08-30 09:49:06,9,4,0,0.0,0.0,384.0,0.91,0.0,0,0
V3_T0032,3,2024-08-30 10:57:08,2024-08-30 11:05:21,10,4,0,0.0,0.0,483.0,0.9797,0.0,0,0
V3_T0033,3,2024-08-30 11:05:29,2024-08-30 11:13:35,11,4,0,0.0,0.0,456.0,0.9383,0.0,0,0
V4_T0001,4,2024-01-04 12:11:15,2024-01-04 13:22:38,12,3,0,0.0,0.0,5949.0,1.389,0.0,0,1
V4_T0002,4,2024-01-24 12:28:19,2024-01-27 10:01:19,12,2,0,0.0,0.0,4332.0,0.0173,0.0,0,1
V4_T0003,4,2024-01-29 16:53:02,2024-01-29 16:53:07,16,0,0,0.0,0.0,2911.0,582.2,0.0,0,0
V4_T0004,4,2024-01-29 16:53:12,2024-01-29 16:53:16,16,0,0,0.0,0.0,5.0,1.25,0.0,0,0
V4_T0005,4,2024-01-29 16:53:20,2024-01-29 16:55:02,16,0,0,0.0,0.0,68.0,0.6667,0.0,0,0
V4_T0006,4,2024-01-29 16:55:14,2024-01-29 16:55:16,16,0,0,0.0,0.0,12.0,6.0,0.0,0,0
V4_T0007,4,2024-01-29 16:55:19,2024-01-29 16:55:21,16,0,0,0.0,0.0,3.0,1.5,0.0,0,0
V4_T0008,4,2024-01-29 16:55:24,2024-01-29 18:04:00,16,0,0,0.36,1.2093,3712.0,0.9018,0.406,2,1
V4_T0009,4,2024-05-14 17:21:35,2024-05-14 17:23:13,17,1,0,0.0,0.0,1378.0,14.0612,0.0,0,0
V4_T0010,4,2024-05-14 17:23:15,2024-05-14 18:04:05,17,1,0,0.0,0.0,2265.0,0.9245,0.0,0,0
V4_T0011,4,2024-05-14 18:04:14,2024-05-14 18:04:17,18,1,0,0.0,0.0,9.0,3.0,0.0,0,0
V4_T0012,4,2024-05-14 18:04:19,2024-05-14 18:04:23,18,1,0,0.0,0.0,2.0,0.5,0.0,0,0
V4_T0013,4,2024-05-14 18:04:24,2024-05-14 18:04:25,18,1,0,0.0,0.0,1.0,1.0,0.0,0,0
V4_T0014,4,2024-05-16 09:21:45,2024-05-16 09:21:49,9,3,0,0.0,0.0,1858.0,464.5,0.0,0,0
V4_T0015,4,2024-05-16 09:21:51,2024-05-16 09:21:52,9,3,0,0.0,0.0,0.0,0.0,0.0,0,0
V4_T0016,4,2024-05-16 15:27:04,2024-05-16 15:28:19,15,3,0,0.0,0.0,2819.0,37.5867,0.0,0,0
V4_T0017,4,2024-05-16 15:31:22,2024-05-16 15:35:57,15,3,0,0.0,0.0,429.0,1.56,0.0,0,0
V4_T0018,4,2024-05-16 17:23:41,2024-05-16 17:35:15,17,3,0,0.0,0.0,1013.0,1.4597,0.063,0,0
V4_T0019,4,2024-05-17 09:59:48,2024-05-17 10:07:40,9,4,0,0.0,0.0,1889.0,4.0021,0.0,0,0
V4_T0020,4,2024-05-20 09:18:24,2024-05-20 09:34:46,9,0,0,5.62,7.7265,3388.0,3.4501,0.875,2,0
V4_T0021,4,2024-05-20 09:37:59,2024-05-20 12:11:56,9,0,0,0.99,3.5643,8752.0,0.9475,1.297,6,1
V4_T0022,4,2024-05-20 14:16:52,2024-05-20 15:24:52,14,0,0,0.87,2.611,3812.0,0.9343,0.5,4,1
V4_T0023,4,2024-05-20 16:23:15,2024-05-20 16:23:37,16,0,0,0.0,0.0,3503.0,159.2273,0.0,0,0
V4_T0024,4,2024-05-20 17:08:38,2024-05-20 17:11:50,17,0,0,0.0,0.0,2885.0,15.026,0.0,0,0
V4_T0025,4,2024-05-20 17:42:22,2024-05-20 17:46:00,17,0,0,6.84,6.4116,1880.0,8.6239,0.375,1,0
V4_T0026,4,2024-05-23 09:38:41,2024-05-23 09:40:34,9,3,0,0.92,1.85,7.0,0.0619,0.0,1,0
V4_T0027,4,2024-05-23 09:52:44,2024-05-23 09:58:02,9,3,0,1.62,3.8853,931.0,2.9277,0.0,2,0
V4_T0028,4,2024-05-23 15:21:03,2024-05-23 15:23:41,15,3,0,4.62,7.1889,2821.0,17.8544,0.047,1,0
V4_T0029,4,2024-05-28 14:13:57,2024-05-28 14:17:34,14,1,0,0.0,0.0,1979.0,9.1198,0.0,0,0
V4_T0030,4,2024-05-31 08:36:45,2024-05-31 08:59:17,8,4,0,0.0,0.0,1348.0,0.997,0.0,0,0
V4_T0031,4,2024-08-02 08:51:45,2024-08-02 09:11:00,8,4,0,0.7,2.4457,1826.0,1.581,0.125,1,0
V4_T0032,4,2024-08-08 11:33:53,2024-08-08 12:36:25,11,3,0,24.24,28.3165,3596.0,0.9584,21.641,3,0
V4_T0033,4,2024-08-08 12:38:43,2024-08-08 12:44:28,12,3,0,13.74,9.5639,199.0,0.5768,1.469,1,0
V4_T0034,4,2024-08-08 17:00:47,2024-08-08 17:07:07,17,3,0,0.82,1.344,909.0,2.3921,0.062,1,0
V4_T0035,4,2024-08-08 17:27:41,2024-08-08 17:27:45,17,3,0,0.0,0.0,1235.0,308.75,0.0,0,0
V4_T0036,4,2024-08-16 11:06:17,2024-08-16 11:07:23,11,4,0,0.0,0.0,26.0,0.3939,0.0,0,0
V4_T0037,4,2024-08-16 11:37:47,2024-08-16 12:15:58,11,4,0,12.25,12.1521,2243.0,0.979,1.907,1,0
V4_T0038,4,2024-08-16 14:23:56,2024-08-16 14:25:58,14,4,0,0.0,0.0,447.0,3.6639,0.0,0,0
V4_T0039,4,2024-08-16 15:56:41,2024-08-16 16:47:55,15,4,0,28.67,27.3876,2588.0,0.8419,24.14,5,0
V4_T0040,4,2024-08-16 17:08:44,2024-08-16 17:23:30,17,4,0,6.94,9.6945,1862.0,2.1016,1.219,2,0
V4_T0041,4,2024-08-21 15:27:40,2024-08-21 15:27:52,15,2,0,0.0,0.0,1268.0,105.6667,0.0,0,0
V4_T0042,4,2024-08-21 15:30:35,2024-08-21 15:45:21,15,2,0,0.0,0.0,1029.0,1.1614,0.0,0,0
V4_T0043,4,2024-08-21 15:47:52,2024-08-21 15:47:54,15,2,0,0.0,0.0,151.0,75.5,0.0,0,0
V4_T0044,4,2024-08-21 15:48:08,2024-08-21 15:48:13,15,2,0,0.0,0.0,14.0,2.8,0.0,0,0
V4_T0045,4,2024-08-21 15:48:31,2024-08-21 15:48:40,15,2,0,0.0,0.0,18.0,2.0,0.0,0,0
V4_T0046,4,2024-08-21 15:48:53,2024-08-21 15:50:04,15,2,0,0.0,0.0,74.0,1.0423,0.0,0,0
V4_T0047,4,2024-08-21 15:50:19,2024-08-21 15:56:28,15,2,0,0.0,0.0,358.0,0.9702,0.0,0,0
V4_T0048,4,2024-08-21 16:05:51,2024-08-22 03:44:22,16,2,0,17.07,18.7167,18248.0,0.4354,193.688,65,1
V4_T0049,4,2024-08-22 10:26:47,2024-08-23 01:15:23,10,3,0,10.42,15.7205,35977.0,0.6748,124.703,94,1
V4_T0050,4,2024-08-24 14:08:20,2024-08-24 22:26:50,14,5,1,13.07,18.6302,18879.0,0.6312,88.188,49,1
V4_T0051,4,2024-08-25 00:22:04,2024-08-25 03:18:21,0,6,1,18.08,21.3222,6723.0,0.6356,42.906,23,1
V4_T0052,4,2024-08-25 07:04:23,2024-08-25 10:31:26,7,6,1,14.23,24.2386,11697.0,0.9416,33.453,12,1
V4_T0053,4,2024-08-25 10:31:28,2024-08-25 13:23:13,10,6,1,10.02,13.6512,7345.0,0.7128,21.203,17,1
V4_T0054,4,2024-08-26 08:33:55,2024-08-26 12:56:05,8,0,0,15.87,19.5554,10591.0,0.6733,60.594,40,1
V4_T0055,4,2024-08-28 08:09:10,2024-08-29 09:18:07,8,2,0,13.69,17.2023,37845.0,0.418,224.234,107,1
V4_T0056,4,2024-08-29 09:31:54,2024-08-29 14:57:44,9,3,0,16.92,17.153,8385.0,0.4289,91.344,36,1
V4_T0057,4,2024-08-29 15:22:56,2024-08-29 16:09:23,15,3,0,2.03,5.2996,4070.0,1.4604,0.625,2,0
V4_T0058,4,2024-08-29 16:09:29,2024-08-29 16:09:38,16,3,0,0.0,0.0,6.0,0.6667,0.0,0,0
V4_T0059,4,2024-08-29 16:33:06,2024-08-29 16:34:11,16,3,0,0.0,0.0,1469.0,22.6,0.0,0,0
V4_T0060,4,2024-08-29 16:55:27,2024-08-29 16:55:35,16,3,0,0.0,0.0,1277.0,159.625,0.0,0,0
V4_T0061,4,2024-08-29 18:57:21,2024-08-29 18:57:32,18,3,0,0.0,0.0,3641.0,331.0,0.0,0,0
V4_T0062,4,2024-08-30 09:06:04,2024-08-30 09:24:57,9,4,0,2.62,5.5074,4153.0,3.6655,0.359,1,0
V4_T0063,4,2024-08-30 10:15:50,2024-08-30 21:35:19,10,4,0,13.7,18.3034,25525.0,0.6261,138.016,60,1
V4_T0064,4,2024-08-31 07:47:04,2024-08-31 08:59:34,7,5,1,21.3,27.9485,6333.0,1.4559,21.375,5,0
V5_T0001,5,2024-01-03 14:23:48,2024-01-03 16:27:11,14,2,0,0.65,2.3051,9183.0,1.2404,0.602,9,1
V5_T0002,5,2024-01-03 17:01:27,2024-01-03 18:43:57,17,2,0,0.86,2.7994,7537.0,1.2255,0.558,7,1
